"country","retailer","retailer_slug","product_family","brand","device_type","model","capacity_gb","offer_type","price_value","price_text","price_unit","term_months","in_stock","data_quality_tier","extracted_at","source_url","source_title","source_snapshot","source_snapshots"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",128,"financing_max_term",14.33,"14.33 EUR","EUR/month",30,True,"santander_api_live","2026-03-19T08:14:42.780038+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD3Y4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",128,"financing_max_term",16.63,"16.63 EUR","EUR/month",24,True,"santander_api_live","2026-03-19T08:14:42.780038+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD3Y4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",128,"financing_max_term",21.56,"21.56 EUR","EUR/month",18,True,"santander_api_live","2026-03-19T08:14:42.780038+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD3Y4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",128,"financing_max_term",31.58,"31.58 EUR","EUR/month",12,True,"santander_api_live","2026-03-19T08:14:42.780038+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD3Y4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",128,"financing_max_term",63.17,"63.17 EUR","EUR/month",6,True,"santander_api_live","2026-03-19T08:14:42.780038+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD3Y4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",128,"financing_max_term",126.33,"126.33 EUR","EUR/month",3,True,"santander_api_live","2026-03-19T08:14:42.780038+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD3Y4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",128,"cash",379.0,"379.00 EUR","EUR","",True,"santander_api_live","2026-03-19T08:14:42.780038+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD3Y4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",256,"renting_no_insurance",16.99,"16.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-19T08:14:43.574491+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD4G4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",256,"renting_with_insurance",17.99,"17.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-19T08:14:43.574491+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD4G4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",256,"financing_max_term",19.25,"19.25 EUR","EUR/month",30,True,"santander_api_live","2026-03-19T08:14:43.574491+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD4G4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",256,"financing_max_term",22.33,"22.33 EUR","EUR/month",24,True,"santander_api_live","2026-03-19T08:14:43.574491+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD4G4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",256,"financing_max_term",28.95,"28.95 EUR","EUR/month",18,True,"santander_api_live","2026-03-19T08:14:43.574491+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD4G4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",256,"financing_max_term",42.42,"42.42 EUR","EUR/month",12,True,"santander_api_live","2026-03-19T08:14:43.574491+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD4G4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",256,"financing_max_term",84.83,"84.83 EUR","EUR/month",6,True,"santander_api_live","2026-03-19T08:14:43.574491+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD4G4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",256,"financing_max_term",169.67,"169.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-19T08:14:43.574491+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD4G4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",256,"cash",509.0,"509.00 EUR","EUR","",True,"santander_api_live","2026-03-19T08:14:43.574491+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD4G4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",512,"renting_no_insurance",22.99,"22.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-19T08:14:44.365112+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD4Q4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","tablet","Apple iPad 11th WiFi",512,"renting_with_insurance",25.99,"25.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-19T08:14:44.365112+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPad/iPad-11th-WiFi/p/MD4Q4TY_A","iPad 11th WiFi","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",1024,"renting_no_insurance",44.99,"44.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-19T08:14:45.673977+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MDE14Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",1024,"financing_max_term",72.94,"72.94 EUR","EUR/month",30,True,"santander_api_live","2026-03-19T08:14:45.673977+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MDE14Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",1024,"financing_max_term",84.63,"84.63 EUR","EUR/month",24,True,"santander_api_live","2026-03-19T08:14:45.673977+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MDE14Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",1024,"financing_max_term",109.73,"109.73 EUR","EUR/month",18,True,"santander_api_live","2026-03-19T08:14:45.673977+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MDE14Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",1024,"financing_max_term",160.75,"160.75 EUR","EUR/month",12,True,"santander_api_live","2026-03-19T08:14:45.673977+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MDE14Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",1024,"financing_max_term",321.5,"321.50 EUR","EUR/month",6,True,"santander_api_live","2026-03-19T08:14:45.673977+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MDE14Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",1024,"financing_max_term",643.0,"643.00 EUR","EUR/month",3,True,"santander_api_live","2026-03-19T08:14:45.673977+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MDE14Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",1024,"cash",1929.0,"1929.00 EUR","EUR","",True,"santander_api_live","2026-03-19T08:14:45.673977+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MDE14Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",2048,"renting_no_insurance",97.99,"97.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-19T08:14:46.459200+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MGDQ4Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",2048,"financing_max_term",160.66,"160.66 EUR","EUR/month",30,True,"santander_api_live","2026-03-19T08:14:46.459200+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MGDQ4Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",2048,"financing_max_term",186.41,"186.41 EUR","EUR/month",24,True,"santander_api_live","2026-03-19T08:14:46.459200+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MGDQ4Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",2048,"financing_max_term",241.7,"241.70 EUR","EUR/month",18,True,"santander_api_live","2026-03-19T08:14:46.459200+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MGDQ4Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",2048,"financing_max_term",354.08,"354.08 EUR","EUR/month",12,True,"santander_api_live","2026-03-19T08:14:46.459200+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MGDQ4Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",2048,"financing_max_term",708.17,"708.17 EUR","EUR/month",6,True,"santander_api_live","2026-03-19T08:14:46.459200+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MGDQ4Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",2048,"financing_max_term",1416.33,"1416.33 EUR","EUR/month",3,True,"santander_api_live","2026-03-19T08:14:46.459200+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MGDQ4Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Pro",2048,"cash",4249.0,"4249.00 EUR","EUR","",True,"santander_api_live","2026-03-19T08:14:46.459200+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Pro/p/MGDQ4Y_A","MacBook Pro","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",512,"renting_no_insurance",28.99,"28.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-19T08:14:47.366450+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDH74Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",512,"financing_max_term",45.34,"45.34 EUR","EUR/month",30,True,"santander_api_live","2026-03-19T08:14:47.366450+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDH74Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",512,"financing_max_term",52.6,"52.60 EUR","EUR/month",24,True,"santander_api_live","2026-03-19T08:14:47.366450+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDH74Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",512,"financing_max_term",68.2,"68.20 EUR","EUR/month",18,True,"santander_api_live","2026-03-19T08:14:47.366450+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDH74Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",512,"financing_max_term",99.92,"99.92 EUR","EUR/month",12,True,"santander_api_live","2026-03-19T08:14:47.366450+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDH74Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",512,"financing_max_term",199.83,"199.83 EUR","EUR/month",6,True,"santander_api_live","2026-03-19T08:14:47.366450+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDH74Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",512,"financing_max_term",399.67,"399.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-19T08:14:47.366450+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDH74Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",512,"cash",1199.0,"1199.00 EUR","EUR","",True,"santander_api_live","2026-03-19T08:14:47.366450+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDH74Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",1024,"renting_no_insurance",41.99,"41.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-19T08:14:48.266554+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDHG4Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",1024,"financing_max_term",64.24,"64.24 EUR","EUR/month",30,True,"santander_api_live","2026-03-19T08:14:48.266554+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDHG4Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",1024,"financing_max_term",74.54,"74.54 EUR","EUR/month",24,True,"santander_api_live","2026-03-19T08:14:48.266554+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDHG4Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",1024,"financing_max_term",96.65,"96.65 EUR","EUR/month",18,True,"santander_api_live","2026-03-19T08:14:48.266554+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDHG4Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",1024,"financing_max_term",141.58,"141.58 EUR","EUR/month",12,True,"santander_api_live","2026-03-19T08:14:48.266554+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDHG4Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",1024,"financing_max_term",283.17,"283.17 EUR","EUR/month",6,True,"santander_api_live","2026-03-19T08:14:48.266554+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDHG4Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",1024,"financing_max_term",566.33,"566.33 EUR","EUR/month",3,True,"santander_api_live","2026-03-19T08:14:48.266554+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDHG4Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Air",1024,"cash",1699.0,"1699.00 EUR","EUR","",True,"santander_api_live","2026-03-19T08:14:48.266554+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Air/p/MDHG4Y_A","MacBook Air","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Neo",256,"renting_no_insurance",14.99,"14.99 EUR","EUR/month",48,True,"santander_api_live","2026-03-19T08:14:49.021551+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Neo/p/MHFA4Y_A","MacBook Neo","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Neo",256,"renting_with_insurance",19.99,"19.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-19T08:14:49.021551+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Neo/p/MHFA4Y_A","MacBook Neo","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Neo",256,"financing_max_term",26.43,"26.43 EUR","EUR/month",30,True,"santander_api_live","2026-03-19T08:14:49.021551+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Neo/p/MHFA4Y_A","MacBook Neo","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","Santander Boutique","santander_boutique","Apple","Apple","laptop","Apple MacBook Neo",256,"financing_max_term",30.67,"30.67 EUR","EUR/month",24,True,"santander_api_live","2026-03-19T08:14:49.021551+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/Mac/MacBook-Neo/p/MHFA4Y_A","MacBook Neo","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
